"","AlignID","Factor","tmean","FoundIn","6_Extraction_blank_1_polar","12_QC_polar","13_QC_polar","23_QC_polar","35_QC_polar","44_QC_polar","45_QC_polar","14_Leaves_polar","15_Roots_polar","16_Stem_bark_polar","17_Leaves_2_polar","18_Roots_3_polar","19_Stem_bark_3_polar","20_Leaves_3_polar","21_Roots_1_polar","22_Stem_bark_polar","24_Leaves_polar","25_Roots_polar","26_Leaves_4_polar","27_Stem_bark_4_polar","29_Stem_bark_5_polar","30_Stem_bark_2_polar","31_Stem_bark_1_polar","32_Roots_polar","33_Leaves_polar","34_Stem_bark_polar","36_Leaves_1_polar","37_Roots_2_polar","38_Roots_4_polar","39_Leaves_5_polar","40_Roots_5_polar","41_Stem_bark_polar","42_Leaves_polar","43_Roots_polar"
"153",154,"Factor #154",43.4903,34,225.0501,4355.703,4233.858,4107.184,4467.27,3740.718,4018.207,2725.638,66.77884,10104,8130.068,64.26119,12244,5314.451,56.85394,9668,5552.893,60.04002,7128.164,9663,7131,9116,7107,55.88846,8269.534,10550,11198.67,144.9848,354.3857,6899.774,123.8947,11398,6253.713,71.29177
"154",153,"Factor #153",43.4913,34,438.5032,6517,7872.911,7363,7085,6684,7116,38095.27,247.9915,6962.083,38949.22,106.9192,8259.437,28258.56,113.6945,6577.317,43664.48,179.0865,41627.58,6441.524,5560.587,6068.205,6091.275,143.5064,45189.08,7405.426,53973.5,595.9506,323.6772,36337.56,200.9326,7836.162,33647.29,349.1836
"155",155,"Factor #155",43.5374,34,1888.152,1320.681,1337.4,791.044,1023.659,796.6433,929.6883,1447.78,1334.156,1546.801,1135.872,1868,1417.999,604.8427,1318.238,437.7283,785.4015,644.3225,1270.573,489.2525,373.8203,644.8062,522.5972,908.4001,915.3766,881.738,649.1705,968.2036,997.8227,764.6515,556.8009,1004.85,497.2784,1227
"156",156,"Factor #156",43.5415,34,1888.152,1467,2053,791.044,1023.659,768.775,920.9205,1499.852,1972,1551.756,1140.469,1697.863,2218.098,582.4915,1318.238,846.61,907.8797,644.3225,1244.767,515.8417,348.4558,648.168,628.8284,908.4001,903.4516,962.4252,703.4216,968.2036,957.3197,764.6515,556.3459,1071.132,497.2784,1125.613
"157",158,"Factor #158",43.6125,34,997.1672,353.1617,1463.746,370.7516,336.9904,2142,866.7932,1113.662,905.0035,2080.713,526.2724,1152.816,921.8776,330.9159,616.8989,3534.481,1043.63,823.8233,1957.203,772.6082,265.7723,328.6075,1173.909,591.073,2380,800.8673,1272.204,638.1879,2515.826,1574.484,556.8009,950.6563,361.3202,1015.761
"158",157,"Factor #157",43.6356,34,1382,595.4783,1475.916,666.6193,597.2372,1604.715,526.7879,1171,900.3917,2375.867,588.817,1139.711,1110.811,330.9159,672.3789,3367,1295.036,799.6744,1867.304,630.6427,1043.916,555.5826,2107.096,453.9382,2390.854,1030.505,1257.133,703.5882,3027,1619,586.2072,1505.768,356.9033,646.7943
"159",166,"Factor #166",43.6669,34,788.9504,1305.637,1033.504,701.3693,1807.016,2213,1477.493,1375.007,2202.996,1583.067,326.14,2390.776,761.6255,251.8553,4547.618,2349.996,1698,2737.599,1118.463,402.1815,4236.183,919.251,5675.169,6773.391,4726,925.1985,1204.483,2817.449,1350.867,920.5084,480.4515,2596.435,330.7927,4165.74
"160",163,"Factor #163",43.6685,34,738.3173,1917,3624.968,2219.933,2724.932,2312.235,2822.136,937.9366,1891.778,4350,612.5736,1428.958,3199.51,406.3402,1297.942,3027,883.9089,2658.437,995.2878,3838.514,3268.779,2593,4652.3,2978.571,1199.602,3416.511,1372,1732.034,1095.504,864.5044,3952.827,3893.616,744.8742,2976.081
"161",161,"Factor #161",43.6921,34,218.1106,3584,3735,3860,3640,4268,3944,845.1955,2361.907,5054.373,852.0014,3819.104,5892,637.5623,1910.038,5220.548,1112.963,2719.187,865.4363,5402,4827,4716,4871.517,3125.083,1464.901,5468,1116.492,1890.903,1112.869,851.0022,4823,5601,1091.869,3235.71
"162",168,"Factor #168",43.6932,34,157.7489,965.3897,885.1664,1139.244,1133.512,1268.638,1080.177,198.6668,777.5613,1304.952,268.2823,389.2693,937.3211,161.5593,726.398,1870.708,386.7471,804.3897,259.5279,1622.649,3772.466,2519,2481.416,1167.758,848.317,2934,376.2253,626.0616,317.568,198.8546,1176.276,976.719,313.4314,1116.748
"163",162,"Factor #162",43.7149,34,1890.953,1952.733,1985.482,2093.628,2167.856,4831.927,2305.534,1752.224,3564.627,977.6059,339.911,5958,3321.208,273.247,4761,2991.018,2927.954,3917,1221.321,2981.322,10550,2271.487,6551,9634,5372.344,2173.224,2153.931,6762.89,2440.32,201.2876,2411.23,2334.389,196.748,6284.601
"164",165,"Factor #165",43.84,34,9487.181,10556.24,268.7023,871.3754,5055.638,7295,914.2888,17296.92,17044.69,1388,396.3035,41477.65,3516.608,684.2445,35837.99,7681.66,26948.2,22810.78,4996.399,701.5813,28455.03,1386.09,47247.76,48467.96,45853.79,2518.766,23244.53,27009.58,5551.977,1063.883,358.6464,4220,384.3592,39235.3
"165",164,"Factor #164",43.8407,34,2666.348,11392.47,1341.57,755.9935,5506.965,7510.325,904.7454,18180.2,16996.42,4019.925,422.9896,51761.16,3545.139,653.4611,42299.7,8137.777,30544.07,25207.76,5309.18,702.8153,11670.77,1654,35946.78,60777.72,41084.53,2390,21930.73,31652.27,3111.271,1194.19,287.1314,4220,373.1939,41266.92
"166",167,"Factor #167",43.8688,34,26991.9,21115.14,450.1764,1017.273,5670,6918.312,891.5872,22427.51,25311.97,3915.068,427.7434,39183.37,3435.875,694.9699,64234.07,8059.175,36440.94,21578.89,6006.322,706.2144,31888.91,1302.317,50797.61,79815.68,47411.2,2564.569,26279.69,39571.61,5089.838,1369,455.8315,4135.474,295.4677,41306.98
"167",159,"Factor #159",43.9171,34,34461.68,35001,535.8688,1017.273,5629,6918.312,374.8134,37049.57,39811.54,5783,488.2766,79417.35,3462,694.9699,81234.83,9290,64084.75,40480.98,6286,706.2144,61752.8,1182.936,72306,87724.67,68398.02,2564.569,55434.82,40014,5411,1296.077,455.8315,4027.033,331.4782,85292.8
"168",160,"Factor #160",43.9649,34,46740.78,42173.19,422.7885,932.0808,5491.838,4049.047,1.482457e-10,42147.35,42393.99,5310.319,396.3713,90044.57,3370.761,495.7099,102019.2,9070.803,80069.85,41789,6279.978,530.2542,71745.87,1174.81,81785.33,86109,66756,1011.224,74963.28,41330.17,5073.778,1065.638,361.5668,2943.908,130.7709,91770.73
